iter	Logloss
132	0.02734022169
133	0.02710595116
134	0.02685099955
135	0.02654279781
136	0.02633697314
137	0.02607809897
138	0.02586316258
139	0.0256751753
140	0.025665838
141	0.02542802598
142	0.02528695237
143	0.0251071283
144	0.02501060697
145	0.02490475149
146	0.02474863095
147	0.02465164397
148	0.02444501689
149	0.02432844792
150	0.02426986159
151	0.02419508709
152	0.02401890055
153	0.02375445555
154	0.02341849817
155	0.02341033255
156	0.02325700825
157	0.02317235421
158	0.02305525018
159	0.02284465716
160	0.02272297479
161	0.02244912653
162	0.02240931173
163	0.02216938805
164	0.02196063647
165	0.02185233913
166	0.02180497711
167	0.02168866178
168	0.02156183083
169	0.021410091
170	0.02134540498
171	0.02128399529
172	0.02120614953
173	0.02107470954
174	0.02094395728
175	0.0209405784
176	0.02088292865
177	0.02073307079
178	0.02064925028
179	0.02043668523
180	0.0202902692
181	0.02020970094
182	0.02013228071
183	0.02008803333
184	0.01996854812
185	0.01993370199
186	0.01985323879
187	0.01982112827
188	0.01975542876
189	0.01964357296
190	0.01957327402
191	0.01948483903
192	0.01933879333
193	0.01923854039
194	0.019190388
195	0.0191418315
196	0.01910594571
197	0.01907350926
198	0.01902672477
199	0.01895616503
200	0.01882914777
201	0.01871791658
202	0.01861451426
203	0.01854089645
204	0.01845122694
205	0.01835347959
206	0.01826695602
207	0.01819670819
208	0.01814156866
209	0.018070904
210	0.01795127031
211	0.01784787433
212	0.01777268738
213	0.01767715377
214	0.01764840114
215	0.01754269125
216	0.01745075062
217	0.01735769817
218	0.01733215984
219	0.01722590523
220	0.01716068204
221	0.01708117818
222	0.01696783973
223	0.01695045758
224	0.0167943347
225	0.01671577198
226	0.01665562814
227	0.01652320493
228	0.01648382118
229	0.01635097002
230	0.0161417807
231	0.01605773708
232	0.01596407594
233	0.01594520768
234	0.01591689707
235	0.01588654619
236	0.01581277018
237	0.01572653481
238	0.0156983478
239	0.01560128375
240	0.0155544796
241	0.0155163642
242	0.01543025639
243	0.0153856539
244	0.01534378503
245	0.01528890953
246	0.01525849806
247	0.01523708916
248	0.01509147349
249	0.01496231303
250	0.0149081613
251	0.01484867909
252	0.01479387844
253	0.01472755735
254	0.01465281837
255	0.01459762906
256	0.01453720265
257	0.01442247791
258	0.01435413075
259	0.01427821476
260	0.01424404426
261	0.01421051387
262	0.0141825945
263	0.01413925248
264	0.01405514175
265	0.01394847452
266	0.01393462023
267	0.01386261472
268	0.01383535245
269	0.01374885708
270	0.01366862251
271	0.01354363456
272	0.01347180334
273	0.01344631734
274	0.01335943218
275	0.01334372505
276	0.01332632611
277	0.01329704442
278	0.01328218517
279	0.0132616189
280	0.01323389187
281	0.01321662738
282	0.013088863
283	0.01304560876
284	0.01302215867
285	0.01299059063
286	0.01294543058
287	0.0128675241
288	0.01279021538
289	0.01273897007
290	0.01266642635
291	0.01253702444
292	0.01248791376
293	0.01246083669
294	0.01245533106
295	0.01241379657
296	0.01228910535
297	0.01224158652
298	0.01222041169
299	0.01215861084
300	0.01208227025
301	0.01206734939
302	0.01198636086
303	0.01196627431
304	0.01193734653
305	0.01189021108
306	0.01188992952
307	0.01181813844
308	0.01178334869
309	0.01171860976
310	0.01170155551
311	0.01167457252
312	0.01165058964
313	0.01162250535
314	0.01159511846
315	0.01153381926
316	0.0115255573
317	0.01150211479
318	0.01143771166
319	0.0114218584
320	0.0113450207
321	0.01131809955
322	0.01130333043
323	0.01128106374
324	0.01125953996
325	0.01119687629
326	0.01115300154
327	0.01114158927
328	0.01113205822
329	0.01104892889
330	0.0110357006
331	0.01100847604
332	0.01097898527
333	0.01093170466
334	0.01090073537
335	0.01087907954
336	0.01085420435
337	0.01081370827
338	0.01080466045
339	0.01076322013
340	0.01074414382
341	0.01070159479
342	0.01063228356
343	0.01058941825
344	0.01054232276
345	0.01049204129
346	0.01044611222
347	0.01041678514
348	0.01038512585
349	0.01033542487
350	0.01029840434
351	0.01026454348
352	0.01024568955
353	0.01021468551
354	0.01020861444
355	0.01018232817
356	0.01011292396
357	0.01007270865
358	0.0100286336
359	0.009984063543
360	0.00991697125
361	0.009898808149
362	0.009884166713
363	0.0098288797
364	0.009824673469
365	0.009778547476
366	0.0097341422
367	0.009708824885
368	0.009608369158
369	0.009567940297
370	0.009538137709
371	0.00951365415
372	0.009478970481
373	0.009425252688
374	0.009381720318
375	0.009318977253
376	0.009295126396
377	0.009261297277
378	0.009224172634
379	0.009196197709
380	0.00915397227
381	0.009143010656
382	0.009111064712
383	0.0090753869
384	0.009059020836
385	0.009044292152
386	0.009028571955
387	0.009003510292
388	0.008948575332
389	0.008927785017
390	0.008898643636
391	0.008857753005
392	0.008836855572
393	0.008819993356
394	0.008781864961
395	0.008773163869
396	0.008764997895
397	0.008745352937
398	0.008700106937
399	0.008669267161
400	0.008665167176
401	0.00865106658
402	0.008628502455
403	0.008599820527
404	0.008592827908
405	0.008580059017
406	0.008575735356
407	0.008555173847
408	0.008536121408
409	0.008517698752
410	0.008493650377
411	0.008491332272
412	0.008471728139
413	0.008455698854
414	0.008433111025
415	0.008402435488
416	0.008383857994
417	0.008347193301
418	0.008335345338
419	0.008332796612
420	0.008285398481
421	0.008256300922
422	0.008222580284
423	0.00818066542
424	0.008162043995
425	0.008093292714
426	0.008087739268
427	0.008061960811
428	0.008045936282
429	0.008044581486
430	0.008040640648
431	0.008010030454
432	0.007996326952
433	0.007942410484
434	0.007910942028
435	0.007873121024
436	0.007846428431
437	0.007846387279
438	0.007840208992
439	0.007802075254
440	0.007799556873
441	0.007764761094
442	0.00773336828
443	0.007716015062
444	0.007677880567
445	0.00765945737
446	0.007600449499
447	0.007543751261
448	0.00750578375
449	0.007490615602
450	0.007457151195
451	0.007456453256
452	0.007442275136
453	0.007428831374
454	0.007390666556
455	0.007379457959
456	0.007355067749
457	0.007353381052
458	0.007326337583
459	0.007324318419
460	0.007320714123
461	0.007298096541
462	0.007295718379
463	0.007281984834
464	0.0072357476
465	0.007207076623
466	0.007206992694
467	0.007167258679
468	0.007167251075
469	0.007127704952
470	0.007117703258
471	0.007085232553
472	0.007063322255
473	0.007034470472
474	0.007032188716
475	0.007024564736
476	0.007013930081
477	0.007009407133
478	0.006998254308
479	0.006973868897
480	0.006973866731
481	0.006973845072
482	0.006943321632
483	0.006940065737
484	0.006937864638
485	0.006935555785
486	0.00692491522
487	0.006911291123
488	0.006874462173
489	0.006874460549
490	0.006866285818
491	0.006840612118
492	0.00684042804
493	0.006816577915
494	0.006805090388
495	0.0067836729
496	0.006783647992
497	0.006783647992
498	0.006755373729
499	0.006731995486
500	0.006688334077
501	0.006639195663
502	0.006591016179
503	0.006585869945
504	0.006559010087
505	0.006544999895
506	0.006525506509
507	0.006512860293
508	0.006483240412
509	0.006455247147
510	0.006437132665
511	0.006418526967
512	0.006396143981
513	0.006383333675
514	0.006359021363
515	0.006339552058
516	0.00633029094
517	0.006309557125
518	0.00629316232
519	0.006269392072
520	0.006257486148
521	0.00623798539
522	0.006198282146
523	0.006186719709
524	0.006166191819
525	0.006138351745
526	0.006138353369
527	0.006110262098
528	0.00609903615
529	0.00608738731
530	0.006045059112
531	0.006033755239
532	0.006023305559
533	0.006021433135
534	0.006009082613
535	0.005974244599
536	0.005950949179
537	0.005931164193
538	0.005920806843
539	0.005920806843
540	0.005905041092
541	0.005888681483
542	0.005873286218
543	0.005864314953
544	0.005822944883
545	0.00579759051
546	0.005769865632
547	0.005769851553
548	0.005769838558
549	0.005754848765
550	0.005754842267
551	0.005746696729
552	0.005744734962
553	0.005741601441
554	0.005719971745
555	0.005710648026
556	0.005692326108
557	0.005684342495
558	0.005659451677
559	0.005634417601
560	0.005606237033
561	0.005597040584
562	0.00557240228
563	0.005563605464
564	0.005563605464
565	0.005534976506
566	0.005507760801
567	0.005485963079
568	0.005466836085
569	0.005443505963
570	0.005435063272
571	0.005426874486
572	0.00541900934
573	0.005396359877
574	0.005376238611
575	0.00536865576
576	0.005348265829
577	0.005340543254
578	0.005319017376
579	0.005288491699
580	0.005274006114
581	0.005254930771
582	0.005250145702
583	0.005228178522
584	0.005209792145
585	0.005183617277
586	0.005154915268
587	0.005135169787
588	0.005116151013
589	0.005096986535
590	0.005081596709
591	0.005052898564
592	0.005034060572
593	0.005015975774
594	0.004989973022
595	0.004975079729
596	0.004957126014
597	0.004933304966
598	0.004908607193
599	0.004891804045
600	0.004862332434
601	0.004848515548
602	0.004818839988
603	0.004801272323
604	0.004798084916
605	0.00477162949
606	0.004755774489
607	0.004732855983
608	0.004719117494
609	0.004712359287
610	0.004685021941
611	0.00466990064
612	0.0046464856
613	0.004639946715
614	0.004627783519
615	0.004615681558
616	0.004604460484
617	0.004593699688
618	0.0045883751
619	0.004571890998
620	0.004559601121
621	0.004535919875
622	0.004529983405
623	0.004524350903
624	0.004508322265
625	0.004492304327
626	0.004486782062
627	0.004465177965
628	0.00444066963
629	0.004426744967
630	0.004403929859
631	0.004367450679
632	0.00435923509
633	0.004353080923
634	0.00434186019
635	0.004341854505
636	0.004341862085
637	0.004335830268
638	0.004325640458
639	0.004318267205
640	0.00431314103
641	0.004298439961
642	0.004292708981
643	0.004283102967
644	0.004282367101
645	0.004255209016
646	0.004249618278
647	0.004231335076
648	0.004211062267
649	0.004211053333
650	0.004211046565
651	0.004197778511
652	0.004187183136
653	0.004168454299
654	0.004158197346
655	0.004146825318
656	0.004129546329
657	0.004117483825
658	0.004113762262
659	0.004108743322
660	0.00409816611
661	0.00407443313
662	0.00405420271
663	0.004044180828
664	0.0040299847
665	0.004019793831
666	0.004007991011
667	0.003994558844
668	0.003977400557
669	0.003967748209
670	0.00394917527
671	0.0039457068
672	0.00393461548
673	0.003924946817
674	0.003920642649
675	0.003908077902
676	0.003898624005
677	0.003876262089
678	0.003864436257
679	0.003861716424
680	0.003850099322
681	0.003842953465
682	0.003829765279
683	0.003808679893
684	0.003797601768
685	0.003782490508
686	0.003771832616
687	0.00376294203
688	0.003742079825
689	0.003731586023
690	0.003721365117
691	0.003707134025
692	0.003704911244
693	0.00369646767
694	0.003674965664
695	0.003666434913
696	0.003662391442
697	0.003642016519
698	0.003631173194
699	0.003623114339
700	0.003618134927
701	0.003611635322
702	0.003601396014
703	0.003591910982
704	0.003587096697
705	0.003583766914
706	0.003579130233
707	0.003574625943
708	0.003565632842
709	0.003557394302
710	0.003547782046
711	0.003534162846
712	0.003526256169
713	0.003509989693
714	0.003501361499
715	0.003497592828
716	0.003497068903
717	0.003494003655
718	0.003483512537
719	0.003475120992
720	0.003457106338
721	0.003446459275
722	0.0034265863
723	0.003409362695
724	0.003402224373
725	0.003394745252
726	0.003380096907
727	0.00337582385
728	0.003373330354
729	0.003373329813
730	0.00336313653
731	0.00334907704
732	0.003346926274
733	0.003342835942
734	0.003342828903
735	0.003342829444
736	0.003340960788
737	0.003339254892
738	0.003339254892
739	0.003339254892
740	0.003332448223
741	0.003332451472
742	0.003332430354
743	0.003332430896
744	0.003332439018
745	0.003332435769
746	0.003320449048
747	0.003320449048
748	0.003320449048
749	0.003320449048
750	0.003318643829
751	0.003308927834
752	0.003308927834
753	0.003308927834
754	0.003302428205
755	0.003288610307
756	0.003282053506
757	0.003278692294
758	0.003278689045
759	0.003278702582
760	0.003278692836
761	0.003278690128
762	0.003270898291
763	0.003270898833
764	0.003270891793
765	0.00327007958
766	0.003270078497
767	0.003270069292
768	0.003270076872
769	0.003270073894
770	0.003270066584
771	0.003270069292
772	0.003270070916
773	0.00327007606
774	0.003270059545
775	0.003270064689
776	0.003270057379
777	0.003270061982
778	0.003268352519
779	0.003266124887
780	0.003265681643
781	0.003265685974
782	0.003265681913
783	0.003265690848
784	0.003245993087
785	0.003245995252
786	0.003245996606
787	0.003245993628
788	0.003245995252
789	0.00324599417
790	0.003244925838
791	0.003244920423
792	0.003244909052
793	0.003244913384
794	0.003244916633
795	0.00324491555
796	0.003243304094
797	0.00324330247
798	0.003243305448
799	0.003243300575
800	0.003243296513
801	0.003243300304
802	0.003243296243
803	0.003243300845
804	0.003243294348
805	0.003241708612
806	0.003241715922
807	0.003241715381
808	0.003241699678
809	0.003241697512
810	0.00324169697
811	0.003241689931
812	0.003241693992
813	0.003241697783
814	0.003241695075
815	0.003240128291
816	0.003240132894
817	0.003240129916
818	0.003240132082
819	0.003240132082
820	0.003240134248
821	0.003240133165
822	0.003240126667
823	0.003240133706
824	0.003240123689
825	0.003240128562
826	0.003240124772
827	0.003240120981
828	0.003240114213
829	0.003240108257
830	0.003240106091
831	0.003240102301
832	0.003240096886
833	0.003240092825
834	0.003240096886
835	0.003240088764
836	0.00324009093
837	0.003240087951
838	0.003240082266
839	0.003240089034
840	0.003233733168
841	0.003233732897
842	0.003233729648
843	0.003233732355
844	0.003233733438
845	0.003233717736
846	0.003233726128
847	0.003233727482
848	0.003233727211
849	0.003233735333
850	0.003233713404
851	0.003233723692
852	0.003233721526
853	0.003233716653
854	0.003233721526
855	0.003233720172
856	0.003233313477
857	0.003233306167
858	0.003233305626
859	0.003231793825
860	0.003231798428
861	0.003231792201
862	0.003231796532
863	0.003231793013
864	0.00323179572
865	0.00323179193
866	0.00323178462
867	0.003231789222
868	0.003231788952
869	0.003231792201
870	0.003231785703
871	0.003231790576
872	0.003231787327
873	0.003231786786
874	0.003231786786
875	0.003231789764
876	0.003231780559
877	0.003231778393
878	0.003231786515
879	0.003231786786
880	0.003231776768
881	0.003231775144
882	0.003231772707
883	0.003231768917
884	0.003231770812
885	0.003231773249
886	0.003231771354
887	0.003231769188
888	0.003231760253
889	0.003231764585
890	0.003231759441
891	0.003231762961
892	0.003231758088
893	0.003231761878
894	0.003231761336
895	0.003231746717
896	0.003231749153
897	0.003231749153
898	0.003231739136
899	0.003231749965
900	0.003231737241
901	0.00323174076
902	0.003231737511
903	0.003231738053
904	0.00323172614
905	0.003231729389
906	0.003231732638
907	0.003231738324
908	0.003231724516
909	0.003231717477
910	0.003231724245
911	0.003231731014
912	0.003231719101
913	0.003231733721
914	0.00323171856
915	0.003231721809
916	0.003231724516
917	0.003231723975
918	0.003231719101
919	0.003231709896
920	0.003231712333
921	0.003231696901
922	0.003231695006
923	0.003231696359
924	0.003231695818
925	0.003231688237
926	0.003231678491
927	0.003231678491
928	0.003231673347
929	0.003231663329
930	0.003231663871
931	0.003231662246
932	0.003231655207
933	0.003231653041
934	0.003231639504
935	0.003231641129
936	0.003231637609
937	0.003231630299
938	0.003231624072
939	0.003231626509
940	0.003231612431
941	0.003231617033
942	0.003231613243
943	0.003231606745
944	0.003231608911
945	0.003231597269
946	0.003231602143
947	0.003231585086
948	0.003231582649
949	0.003231578047
950	0.003231570466
951	0.003231567488
952	0.003231559637
953	0.003231560449
954	0.003231550702
955	0.003231549349
956	0.003231546641
957	0.003231541497
958	0.003231530126
959	0.003231537707
960	0.003231531751
961	0.00323152796
962	0.003231507926
963	0.003231515236
964	0.003231514423
965	0.003231504948
966	0.003231500887
967	0.003231496825
968	0.003231499533
969	0.003231500074
970	0.003231491681
971	0.003231493306
972	0.00323149114
973	0.00323147652
974	0.003231471647
975	0.003231467315
976	0.003231464608
977	0.003231469481
978	0.0032314619
979	0.003231454861
980	0.003231447551
981	0.003231448363
982	0.003230462336
983	0.003230466668
984	0.003230465314
985	0.003230457733
986	0.003230459087
987	0.003230455838
988	0.003230454755
989	0.003230447175
990	0.003230443926
991	0.003230445279
992	0.003230441218
993	0.003230440948
994	0.003230437969
995	0.003230440135
996	0.003230437969
997	0.003230440135
998	0.003230436887
999	0.003230431743
